"filename","year","species","sitetype","volume","detections_algo1_50q_40s","detections_algo1_60q_50s","detections_algo1_70q_60s","detections_algo2_50q_40s","detections_algo2_60q_50s","detections_algo2_70q_60s"
"185","Sound P14-C04-1312_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"186","Sound P14-C04-1312_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"187","Sound P14-C04-1312_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"188","Sound P14-C04-137_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"189","Sound P14-C04-137_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"190","Sound P14-C04-137_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"191","Sound P14-C04-162_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"192","Sound P14-C04-162_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"193","Sound P14-C04-162_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"194","Sound P14-C04-187_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"195","Sound P14-C04-187_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"196","Sound P14-C04-187_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"197","Sound P14-C04-212_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"198","Sound P14-C04-212_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"199","Sound P14-C04-212_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"200","Sound P14-C04-237_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"201","Sound P14-C04-237_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"202","Sound P14-C04-237_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"203","Sound P14-C04-262_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"204","Sound P14-C04-262_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"205","Sound P14-C04-262_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"206","Sound P14-C04-287_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"207","Sound P14-C04-287_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"208","Sound P14-C04-287_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"209","Sound P14-C04-312_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"210","Sound P14-C04-312_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"211","Sound P14-C04-312_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"212","Sound P14-C04-337_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"213","Sound P14-C04-337_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"214","Sound P14-C04-337_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"215","Sound P14-C04-362_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"216","Sound P14-C04-362_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"217","Sound P14-C04-362_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"218","Sound P14-C04-37_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"219","Sound P14-C04-37_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"220","Sound P14-C04-387_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"221","Sound P14-C04-387_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"222","Sound P14-C04-387_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"223","Sound P14-C04-412_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"224","Sound P14-C04-412_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"225","Sound P14-C04-412_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"226","Sound P14-C04-462_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"227","Sound P14-C04-462_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"228","Sound P14-C04-462_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"229","Sound P14-C04-512_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"230","Sound P14-C04-512_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"231","Sound P14-C04-512_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"232","Sound P14-C04-562_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"233","Sound P14-C04-562_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"234","Sound P14-C04-562_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"235","Sound P14-C04-612_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"236","Sound P14-C04-612_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"237","Sound P14-C04-612_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"238","Sound P14-C04-62_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"239","Sound P14-C04-62_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"240","Sound P14-C04-62_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"241","Sound P14-C04-662_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"242","Sound P14-C04-662_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"243","Sound P14-C04-662_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"244","Sound P14-C04-712_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"245","Sound P14-C04-712_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"246","Sound P14-C04-712_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"247","Sound P14-C04-762_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"248","Sound P14-C04-762_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"249","Sound P14-C04-762_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"250","Sound P14-C04-812_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"251","Sound P14-C04-812_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"252","Sound P14-C04-812_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"253","Sound P14-C04-87_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"254","Sound P14-C04-87_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"255","Sound P14-C04-87_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"256","Sound P14-C04-912_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"257","Sound P14-C04-912_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"258","Sound P14-C04-912_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"259","Sound P14-C12-1012_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"260","Sound P14-C12-1012_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"261","Sound P14-C12-1012_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"262","Sound P14-C12-1112_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"263","Sound P14-C12-1112_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"264","Sound P14-C12-1112_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"265","Sound P14-C12-112_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"266","Sound P14-C12-112_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"267","Sound P14-C12-112_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"268","Sound P14-C12-12_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"269","Sound P14-C12-12_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"270","Sound P14-C12-12_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"271","Sound P14-C12-1212_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"272","Sound P14-C12-1212_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"273","Sound P14-C12-1212_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"274","Sound P14-C12-1312_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"275","Sound P14-C12-1312_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"276","Sound P14-C12-1312_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"277","Sound P14-C12-137_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"278","Sound P14-C12-137_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"279","Sound P14-C12-137_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"280","Sound P14-C12-162_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"281","Sound P14-C12-162_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"282","Sound P14-C12-162_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"283","Sound P14-C12-187_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"284","Sound P14-C12-187_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"285","Sound P14-C12-187_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"286","Sound P14-C12-212_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"287","Sound P14-C12-212_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"288","Sound P14-C12-212_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"289","Sound P14-C12-237_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"290","Sound P14-C12-237_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"291","Sound P14-C12-237_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"292","Sound P14-C12-262_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"293","Sound P14-C12-262_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"294","Sound P14-C12-262_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"295","Sound P14-C12-287_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"296","Sound P14-C12-287_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"297","Sound P14-C12-287_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"298","Sound P14-C12-312_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"299","Sound P14-C12-312_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"300","Sound P14-C12-312_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"301","Sound P14-C12-337_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"302","Sound P14-C12-337_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"303","Sound P14-C12-337_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"304","Sound P14-C12-362_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"305","Sound P14-C12-362_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"306","Sound P14-C12-362_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"307","Sound P14-C12-37_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"308","Sound P14-C12-37_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"309","Sound P14-C12-37_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"310","Sound P14-C12-387_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"311","Sound P14-C12-387_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"312","Sound P14-C12-387_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"313","Sound P14-C12-412_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"314","Sound P14-C12-412_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"315","Sound P14-C12-412_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"316","Sound P14-C12-462_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"317","Sound P14-C12-462_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"318","Sound P14-C12-462_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"319","Sound P14-C12-512_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"320","Sound P14-C12-512_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"321","Sound P14-C12-512_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"322","Sound P14-C12-562_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"323","Sound P14-C12-562_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"324","Sound P14-C12-562_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"325","Sound P14-C12-612_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"326","Sound P14-C12-612_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"327","Sound P14-C12-612_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"328","Sound P14-C12-62_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"329","Sound P14-C12-62_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"330","Sound P14-C12-62_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"331","Sound P14-C12-662_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"332","Sound P14-C12-662_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"333","Sound P14-C12-662_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"334","Sound P14-C12-712_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"335","Sound P14-C12-712_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"336","Sound P14-C12-712_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"337","Sound P14-C12-762_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"338","Sound P14-C12-762_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"339","Sound P14-C12-762_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"340","Sound P14-C12-812_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"341","Sound P14-C12-812_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"342","Sound P14-C12-812_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"343","Sound P14-C12-87_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"344","Sound P14-C12-87_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"345","Sound P14-C12-87_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"346","Sound P14-C12-912_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"347","Sound P14-C12-912_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"348","Sound P14-C12-912_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"349","Sound P14-C13-1012_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"350","Sound P14-C13-1012_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"351","Sound P14-C13-1012_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"352","Sound P14-C13-1112_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"353","Sound P14-C13-1112_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"354","Sound P14-C13-1112_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"355","Sound P14-C13-112_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"356","Sound P14-C13-112_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"357","Sound P14-C13-112_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"358","Sound P14-C13-12_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"359","Sound P14-C13-12_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"360","Sound P14-C13-12_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"361","Sound P14-C13-1212_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"362","Sound P14-C13-1212_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"363","Sound P14-C13-1212_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"364","Sound P14-C13-1312_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"365","Sound P14-C13-1312_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"366","Sound P14-C13-1312_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"367","Sound P14-C13-137_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"368","Sound P14-C13-137_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"369","Sound P14-C13-137_5m_TEWA90dB.wav",2014,"TEWA","coniferous",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"370","Sound P14-C13-162_5m_TEWA80dB.wav",2014,"TEWA","coniferous",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"371","Sound P14-C13-162_5m_TEWA85dB.wav",2014,"TEWA","coniferous",85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
